"slug","name","country","action","reason","new_slug","eligible_languages"
"radio-stereo-sound-italia-1","Radio Stereo Sound Italia","Italy","slug-rewrite+mark-noindex","old=radio-stereo-sound-italia-1 → new=radio-stereo-sound-italia-1 ; junk:duplicate-of:radio-stereo-sound-italia","radio-stereo-sound-italia-1","en|it"
"radio-stereocitt","Radio Stereocittà","Italy","slug-rewrite+mark-noindex","old=radio-stereocitt → new=radio-stereocitta-1 ; junk:duplicate-of:radio-stereocitta","radio-stereocitta-1","en|it"
"radio-srf-1-zentralschweiz-1","Radio SRF 1 Zentralschweiz","Switzerland","slug-rewrite+mark-noindex","old=radio-srf-1-zentralschweiz-1 → new=radio-srf-1-zentralschweiz-1 ; junk:duplicate-of:radio-srf-1-zentralschweiz","radio-srf-1-zentralschweiz-1","en|de|fr|it"
"radio-slobodna-evropa-1","Radio Slobodna Evropa","Serbia","slug-rewrite+mark-noindex","old=radio-slobodna-evropa-1 → new=radio-slobodna-evropa-1 ; junk:duplicate-of:radio-slobodna-evropa","radio-slobodna-evropa-1","en|sr"
"radio-srf-1-regionaljournal-zrich-schaffhausen","Radio SRF 1 Regionaljournal Zürich, Schaffhausen","Switzerland","slug-rewrite","old=radio-srf-1-regionaljournal-zrich-schaffhausen → new=radio-srf-1-regionaljournal-zurich-schaffhausen","radio-srf-1-regionaljournal-zurich-schaffhausen","en|de|fr|it"
"radio-stargard-903-fm-twoje-pierwsze-radio","Radio Stargard 90,3 FM - Twoje pierwsze radio","Poland","slug-rewrite","old=radio-stargard-903-fm-twoje-pierwsze-radio → new=radio-stargard-90-3-fm-twoje-pierwsze-radio","radio-stargard-90-3-fm-twoje-pierwsze-radio","en|pl"
"radio-srf-2-kultur-1","Radio SRF 2 Kultur","Switzerland","slug-rewrite+mark-noindex","old=radio-srf-2-kultur-1 → new=radio-srf-2-kultur-1 ; junk:duplicate-of:radio-srf-2-kultur","radio-srf-2-kultur-1","en|de|fr|it"
"radio-stereocitt-hq","Radio Stereocittà - HQ","Italy","slug-rewrite","old=radio-stereocitt-hq → new=radio-stereocitta-hq","radio-stereocitta-hq","en|it"
"radio-song-ni","Radio Song Niš","Serbia","slug-rewrite","old=radio-song-ni → new=radio-song-nis","radio-song-nis","en|sr"
"radio-some-1","radio SOMEȘ","Romania","slug-rewrite+mark-noindex","old=radio-some-1 → new=radio-somes-1 ; junk:duplicate-of:radio-somes","radio-somes-1","en|ro"
"radio-silesia-fm-1","Radio Silesia FM","Poland","slug-rewrite+mark-noindex","old=radio-silesia-fm-1 → new=radio-silesia-fm-1 ; junk:duplicate-of:radio-silesia-fm","radio-silesia-fm-1","en|pl"
"radio-swh-1","Radio SWH","Latvia","slug-rewrite+mark-noindex","old=radio-swh-1 → new=radio-swh-1 ; junk:duplicate-of:radio-swh","radio-swh-1","en|lv"
"radio-suisse-classique-1","Radio Suisse Classique","Switzerland","slug-rewrite+mark-noindex","old=radio-suisse-classique-1 → new=radio-suisse-classique-1 ; junk:duplicate-of:radio-suisse-classique","radio-suisse-classique-1","en|de|fr|it"
"radio-swh-2","Radio SWH+","Latvia","slug-rewrite+mark-noindex","old=radio-swh-2 → new=radio-swh-2 ; junk:duplicate-of:radio-swh","radio-swh-2","en|ru"
"radio-sucumbos-1053-fm","Radio Sucumbíos 105.3 FM","Ecuador","slug-rewrite","old=radio-sucumbos-1053-fm → new=radio-sucumbios-105-3-fm","radio-sucumbios-105-3-fm","en|es"
"rdio-super-1005-fm","Rádio Super 100.5 FM","Brazil","slug-rewrite","old=rdio-super-1005-fm → new=radio-super-100-5-fm","radio-super-100-5-fm","en|pt"
"radio-sportiva-1","Radio Sportiva","Italy","slug-rewrite+mark-noindex","old=radio-sportiva-1 → new=radio-sportiva-1 ; junk:duplicate-of:radio-sportiva","radio-sportiva-1","en|it"
"radio-sdostschweiz","Radio Südostschweiz","Switzerland","slug-rewrite","old=radio-sdostschweiz → new=radio-sudostschweiz","radio-sudostschweiz","en|de|fr|it"
"rdio-slovensko","Rádio Slovensko","Slovakia","slug-rewrite+mark-noindex","old=rdio-slovensko → new=radio-slovensko-2 ; junk:duplicate-of:radio-slovensko","radio-slovensko-2","en|sk"
"radio-umadinac-narodna","Radio Šumadinac Narodna","Serbia","slug-rewrite","old=radio-umadinac-narodna → new=radio-sumadinac-narodna","radio-sumadinac-narodna","en|sr"
"radio-sudamericana-1005-corrientes-capital","Radio Sudamericana 100.5 - Corrientes Capital","Argentina","slug-rewrite","old=radio-sudamericana-1005-corrientes-capital → new=radio-sudamericana-100-5-corrientes-capital","radio-sudamericana-100-5-corrientes-capital","en|es"
"radio-suno-malayalam-917","Radio Suno Malayalam 91.7","India","slug-rewrite","old=radio-suno-malayalam-917 → new=radio-suno-malayalam-91-7","radio-suno-malayalam-91-7","en|hi|ta|te|bn|mr|gu|ur|ml"
"radio-slobodna-evropa-2","Radio Slobodna Evropa","Czechia","slug-rewrite+mark-noindex","old=radio-slobodna-evropa-2 → new=radio-slobodna-evropa-2 ; junk:duplicate-of:radio-slobodna-evropa","radio-slobodna-evropa-2","en|cs|bs"
"rdio-stereo-mix","Rádio Stereo Mix","Brazil","slug-rewrite","old=rdio-stereo-mix → new=radio-stereo-mix","radio-stereo-mix","en|pt"
"radio-pioch-1","Radio Śpioch","Poland","slug-rewrite+mark-noindex","old=radio-pioch-1 → new=radio-spioch-2 ; junk:duplicate-of:radio-spioch","radio-spioch-2","en|pl"
"radio-sun-flac","Radio SUN FLAC","France","mark-noindex","junk:codec-suffix:-flac","radio-sun-flac","en|fr|ar"
"radio-strefa-fm-1","Radio Strefa FM","Poland","slug-rewrite+mark-noindex","old=radio-strefa-fm-1 → new=radio-strefa-fm-1 ; junk:duplicate-of:radio-strefa-fm","radio-strefa-fm-1","en|pl"
"radio-strefa-muzy-1","Radio Strefa Muzy","Poland","slug-rewrite+mark-noindex","old=radio-strefa-muzy-1 → new=radio-strefa-muzy-1 ; junk:duplicate-of:radio-strefa-muzy","radio-strefa-muzy-1","en|pl"
"radio-subasio-3","Radio Subasio+","Italy","slug-rewrite+mark-noindex","old=radio-subasio-3 → new=radio-subasio-3 ; junk:duplicate-of:radio-subasio","radio-subasio-3","en|it"
"rdio-sity","Rádio Sity","Slovakia","slug-rewrite","old=rdio-sity → new=radio-sity","radio-sity","en|sk"
"radio-sol-de-los-andes-1","Radio Sol De Los Andes","Peru","slug-rewrite+mark-noindex","old=radio-sol-de-los-andes-1 → new=radio-sol-de-los-andes-1 ; junk:duplicate-of:radio-sol-de-los-andes","radio-sol-de-los-andes-1","en|es"
"radio-sonora-995-fm","Radio Sonora 99.5 FM","Bolivarian Republic Of Venezuela","slug-rewrite","old=radio-sonora-995-fm → new=radio-sonora-99-5-fm","radio-sonora-99-5-fm","en|es"
"radio-sorrriso-1","Radio Sorrriso","Italy","slug-rewrite+mark-noindex","old=radio-sorrriso-1 → new=radio-sorrriso-1 ; junk:duplicate-of:radio-sorrriso","radio-sorrriso-1","en|it"
"radio-surco-tomelloso-1","Radio Surco Tomelloso","Spain","slug-rewrite+mark-noindex","old=radio-surco-tomelloso-1 → new=radio-surco-tomelloso-1 ; junk:duplicate-of:radio-surco-tomelloso","radio-surco-tomelloso-1","en|es|ca"
"radio-svoboda","Radio Svoboda (Радіо Свобода)","Ukraine","slug-rewrite","old=radio-svoboda → new=radio-svoboda-radio-svoboda","radio-svoboda-radio-svoboda","en|uk|ru"
"radio-suisse-classique-2","Radio Suisse Classique","Switzerland","slug-rewrite+mark-noindex","old=radio-suisse-classique-2 → new=radio-suisse-classique-2 ; junk:duplicate-of:radio-suisse-classique","radio-suisse-classique-2","en|de|fr|it"
"radio-umadinac-juni-vetar","Radio Šumadinac Južni Vetar","Serbia","slug-rewrite","old=radio-umadinac-juni-vetar → new=radio-sumadinac-juzni-vetar","radio-sumadinac-juzni-vetar","en|sr"
"radio-swiss-classic-german-1","Radio Swiss Classic German","Switzerland","slug-rewrite+mark-noindex","old=radio-swiss-classic-german-1 → new=radio-swiss-classic-german-1 ; junk:duplicate-of:radio-swiss-classic-german","radio-swiss-classic-german-1","en|de|fr|it"
"radio-umadinac","Radio Šumadinac","Serbia","slug-rewrite","old=radio-umadinac → new=radio-sumadinac","radio-sumadinac","en|sr"
"radio-stournareika-925-fm-stereo-trikala","Radio Stournareika 92.5 FM Stereo (Trikala)","Greece","slug-rewrite","old=radio-stournareika-925-fm-stereo-trikala → new=radio-stournareika-92-5-fm-stereo-trikala","radio-stournareika-92-5-fm-stereo-trikala","en|el"
"radio-sud-craiova-974-fm","Radio Sud Craiova 97,4 FM","Romania","slug-rewrite","old=radio-sud-craiova-974-fm → new=radio-sud-craiova-97-4-fm","radio-sud-craiova-97-4-fm","en|ro"
"radio-swiss-classica-italia-2","RADIO SWISS CLASSICA ITALIA","Switzerland","slug-rewrite+mark-noindex","old=radio-swiss-classica-italia-2 → new=radio-swiss-classica-italia-2 ; junk:duplicate-of:radio-swiss-classica-italia","radio-swiss-classica-italia-2","en|de|fr|it"
"radio-swiss-classica-italia-1","RADIO SWISS CLASSICA ITALIA","Switzerland","slug-rewrite+mark-noindex","old=radio-swiss-classica-italia-1 → new=radio-swiss-classica-italia-1 ; junk:duplicate-of:radio-swiss-classica-italia","radio-swiss-classica-italia-1","en|de|fr|it"
"radio-studio-pi-hq","Radio Studio Più - HQ","Italy","slug-rewrite","old=radio-studio-pi-hq → new=radio-studio-piu-hq","radio-studio-piu-hq","en|it"
"radio-swiss-classic-italian-2","Radio Swiss Classic Italian","Switzerland","slug-rewrite+mark-noindex","old=radio-swiss-classic-italian-2 → new=radio-swiss-classic-italian-2 ; junk:duplicate-of:radio-swiss-classic-italian","radio-swiss-classic-italian-2","en|de|fr|it"
"radio-tudent-1","Radio Študent","Slovenia","slug-rewrite+mark-noindex","old=radio-tudent-1 → new=radio-student-3 ; junk:duplicate-of:radio-student","radio-student-3","en|sl"
"radio-studio-pi-the-dance-station","Radio Studio Più - The Dance Station","Italy","slug-rewrite","old=radio-studio-pi-the-dance-station → new=radio-studio-piu-the-dance-station","radio-studio-piu-the-dance-station","en|it"
"radio-subasio-2","Radio Subasio","Italy","slug-rewrite+mark-noindex","old=radio-subasio-2 → new=radio-subasio-2 ; junk:duplicate-of:radio-subasio","radio-subasio-2","en|it"
"radio-swh-3","Radio SWH+","Latvia","slug-rewrite+mark-noindex","old=radio-swh-3 → new=radio-swh-3 ; junk:duplicate-of:radio-swh","radio-swh-3","en"
"radio-studio-enns-1","Radio Studio Enns","Germany","slug-rewrite+mark-noindex","old=radio-studio-enns-1 → new=radio-studio-enns-1 ; junk:duplicate-of:radio-studio-enns","radio-studio-enns-1","en|de|tr"
"radio-studio-verona-1","Radio Studio Verona","Italy","slug-rewrite+mark-noindex","old=radio-studio-verona-1 → new=radio-studio-verona-1 ; junk:duplicate-of:radio-studio-verona","radio-studio-verona-1","en|it"
"radio-sur-fm-883-mhz","Radio Sur - FM 88.3 mhz","Argentina","slug-rewrite","old=radio-sur-fm-883-mhz → new=radio-sur-fm-88-3-mhz","radio-sur-fm-88-3-mhz","en|es"
"radio-stylus-1077-fm","Radio Stylus 107.7 FM","Brazil","slug-rewrite","old=radio-stylus-1077-fm → new=radio-stylus-107-7-fm","radio-stylus-107-7-fm","en|pt"
"radio-student-2","Radio Student","Slovenia","slug-rewrite+mark-noindex","old=radio-student-2 → new=radio-student-2 ; junk:duplicate-of:radio-student","radio-student-2","en|sl"
"rdio-sucesso","Rádio Sucesso","Brazil","slug-rewrite","old=rdio-sucesso → new=radio-sucesso","radio-sucesso","en|pt"
"radio-surf-rock-1","Radio Surf Rock","The United States Of America","slug-rewrite+mark-noindex","old=radio-surf-rock-1 → new=radio-surf-rock-1 ; junk:duplicate-of:radio-surf-rock","radio-surf-rock-1","en|es"
"radio-swiss-classic-8","Radio Swiss Classic","Switzerland","slug-rewrite","old=radio-swiss-classic-8 → new=radio-swiss-classic","radio-swiss-classic","en|de|fr|it"
"rdio-sucesso-fm-1017-mhz-barbacena-mg","Rádio Sucesso FM 101,7 Mhz (Barbacena MG)","Brazil","slug-rewrite","old=rdio-sucesso-fm-1017-mhz-barbacena-mg → new=radio-sucesso-fm-101-7-mhz-barbacena-mg","radio-sucesso-fm-101-7-mhz-barbacena-mg","en|pt"
"radio-swiss-classic-1069-fm","Radio Swiss Classic 106.9 FM","Unknown","slug-rewrite","old=radio-swiss-classic-1069-fm → new=radio-swiss-classic-106-9-fm","radio-swiss-classic-106-9-fm","en"
"radio-stournareika-925-fm-stereo","Radio Stournareika 92.5 fm Stereo","Greece","slug-rewrite","old=radio-stournareika-925-fm-stereo → new=radio-stournareika-92-5-fm-stereo","radio-stournareika-92-5-fm-stereo","en|el"
"radio-supra-905-fm","Radio Supra 90.5 FM","El Salvador","slug-rewrite","old=radio-supra-905-fm → new=radio-supra-90-5-fm","radio-supra-90-5-fm","en"
"radio-sun-1","Radio SUN","Finland","slug-rewrite+mark-noindex","old=radio-sun-1 → new=radio-sun-1 ; junk:duplicate-of:radio-sun","radio-sun-1","en|fi|sv"
"radio-sunshine-975-ostbelgien","Radio Sunshine 97,5 Ostbelgien","Belgium","slug-rewrite","old=radio-sunshine-975-ostbelgien → new=radio-sunshine-97-5-ostbelgien","radio-sunshine-97-5-ostbelgien","en|nl|fr"
"radio-umadinac-krajika","Radio Šumadinac Krajiška","Serbia","slug-rewrite","old=radio-umadinac-krajika → new=radio-sumadinac-krajiska","radio-sumadinac-krajiska","en|sr"
"radio-sdostschweiz-1","Radio Südostschweiz","Switzerland","slug-rewrite+mark-noindex","old=radio-sdostschweiz-1 → new=radio-sudostschweiz-1 ; junk:duplicate-of:radio-sudostschweiz","radio-sudostschweiz-1","en|de|fr|it"
"radio-sthrfunk-1","Radio StHörfunk","Germany","slug-rewrite","old=radio-sthrfunk-1 → new=radio-sthorfunk","radio-sthorfunk","en|de|tr"
"radio-student-1","Radio Student","Slovenia","slug-rewrite+mark-noindex","old=radio-student-1 → new=radio-student-1 ; junk:duplicate-of:radio-student","radio-student-1","en|sl"
"radio-swiss-classic-italian-1","Radio Swiss Classic Italian","Switzerland","slug-rewrite+mark-noindex","old=radio-swiss-classic-italian-1 → new=radio-swiss-classic-italian-1 ; junk:duplicate-of:radio-swiss-classic-italian","radio-swiss-classic-italian-1","en|de|fr|it"
"radio-swiss-classic-french-1","Radio Swiss Classic French","Switzerland","slug-rewrite+mark-noindex","old=radio-swiss-classic-french-1 → new=radio-swiss-classic-french-1 ; junk:duplicate-of:radio-swiss-classic-french","radio-swiss-classic-french-1","en|de|fr|it"
"radio-subasio-1","RADIO SUBASIO","Italy","slug-rewrite+mark-noindex","old=radio-subasio-1 → new=radio-subasio-1 ; junk:duplicate-of:radio-subasio","radio-subasio-1","en|it"
"rdio-studio-flashback","Rádio Studio Flashback","Brazil","slug-rewrite","old=rdio-studio-flashback → new=radio-studio-flashback","radio-studio-flashback","en|pt"
"radio-sunrise-2","Radio Sunrise","Germany","slug-rewrite+mark-noindex","old=radio-sunrise-2 → new=radio-sunrise-1 ; junk:duplicate-of:radio-sunrise","radio-sunrise-1","en|de|tr"
"radio-sur-fm-883","Radio Sur FM 88.3","Argentina","slug-rewrite","old=radio-sur-fm-883 → new=radio-sur-fm-88-3","radio-sur-fm-88-3","en|es"
"rdio-super","Rádio Super","Brazil","slug-rewrite","old=rdio-super → new=radio-super","radio-super","en|pt"
"radio-sud-1","Radio SUD","Poland","slug-rewrite+mark-noindex","old=radio-sud-1 → new=radio-sud-1 ; junk:duplicate-of:radio-sud","radio-sud-1","en|pl"
"radio-sudaca-1033","Radio Sudaca 103.3","Argentina","slug-rewrite","old=radio-sudaca-1033 → new=radio-sudaca-103-3","radio-sudaca-103-3","en|es"
"rdio-stone","Rádio Stone","Brazil","slug-rewrite","old=rdio-stone → new=radio-stone","radio-stone","en|pt"
"radio-winoujcie","Radio Świnoujście","Poland","slug-rewrite+mark-noindex","old=radio-winoujcie → new=radio-swinoujscie-1 ; junk:duplicate-of:radio-swinoujscie","radio-swinoujscie-1","en|pl"
"radio-sthrfunk","Radio StHörfunk","Germany","slug-rewrite+mark-noindex","old=radio-sthrfunk → new=radio-sthorfunk-1 ; junk:duplicate-of:radio-sthorfunk","radio-sthorfunk-1","en|de|tr"
"radio-studio-nord-rock-caf","Radio Studio Nord Rock Cafè","Italy","slug-rewrite","old=radio-studio-nord-rock-caf → new=radio-studio-nord-rock-cafe","radio-studio-nord-rock-cafe","en|it"
"radio-suara-salatiga-999-fm","Radio Suara Salatiga 99.9 FM","Indonesia","slug-rewrite","old=radio-suara-salatiga-999-fm → new=radio-suara-salatiga-99-9-fm","radio-suara-salatiga-99-9-fm","en|id"
"radio-tudent","Radio Študent","Slovenia","slug-rewrite+mark-noindex","old=radio-tudent → new=radio-student-4 ; junk:duplicate-of:radio-student","radio-student-4","en|sl"
"radio-super-fm-975-fm-szczecin","Radio Super FM 97,5 FM - Szczecin","Poland","slug-rewrite","old=radio-super-fm-975-fm-szczecin → new=radio-super-fm-97-5-fm-szczecin","radio-super-fm-97-5-fm-szczecin","en|pl"
"radio-suno-917-fm","Radio Suno 91.7 FM","India","slug-rewrite","old=radio-suno-917-fm → new=radio-suno-91-7-fm","radio-suno-91-7-fm","en|hi|ta|te|bn|mr|gu|ur|ml"
"radio-super-sol-963-fm","Radio Super Sol - 96.3 FM","Ecuador","slug-rewrite","old=radio-super-sol-963-fm → new=radio-super-sol-96-3-fm","radio-super-sol-96-3-fm","en"
"rdio-studio-souto-the-beatles-aac","Rádio Studio Souto - The Beatles (AAC+)","Brazil","slug-rewrite+mark-noindex","old=rdio-studio-souto-the-beatles-aac → new=radio-studio-souto-the-beatles-aac ; junk:codec-suffix:-aac","radio-studio-souto-the-beatles-aac","en|pt"
"radio-student-1005","Radio Student 100.5","Croatia","slug-rewrite","old=radio-student-1005 → new=radio-student-100-5","radio-student-100-5","en|hr"
"rdio-teomidia-english","Rádio Teomidia English","Brazil","slug-rewrite","old=rdio-teomidia-english → new=radio-teomidia-english","radio-teomidia-english","en|pt"
"radio-terna-904-fm","Radio Terna 90.4 FM","India","slug-rewrite","old=radio-terna-904-fm → new=radio-terna-90-4-fm","radio-terna-90-4-fm","en|hi|ta|te|bn|mr|gu|ur"
"radio-tiempo-961-fm","Radio Tiempo 96.1 FM","Colombia","slug-rewrite","old=radio-tiempo-961-fm → new=radio-tiempo-96-1-fm","radio-tiempo-96-1-fm","en|es"
"radio-tambrin-927-scarborough","Radio Tambrin 92.7 - Scarborough","Trinidad And Tobago","slug-rewrite","old=radio-tambrin-927-scarborough → new=radio-tambrin-92-7-scarborough","radio-tambrin-92-7-scarborough","en"
"radio-torren-963-fm-xhtor-fm-municipio-de-torren-torren-coahuila","Radio Torreón - 96.3 FM - XHTOR-FM - Municipio de Torreón - Torreón, Coahuila","Mexico","slug-rewrite","old=radio-torren-963-fm-xhtor-fm-municipio-de-torren-torren-coahuila → new=radio-torreon-96-3-fm-xhtor-fm-municipio-de-torreon-torreon-coahuila","radio-torreon-96-3-fm-xhtor-fm-municipio-de-torreon-torreon-coahuila","en|es"
"radio-sud-besanon","Radio Sud Besançon","France","slug-rewrite","old=radio-sud-besanon → new=radio-sud-besancon","radio-sud-besancon","en|fr|ar"
"radio-televisin-mart","Radio Televisión Martí","The United States Of America","slug-rewrite","old=radio-televisin-mart → new=radio-television-marti","radio-television-marti","en|es"
"radio-tornagaleones-1053-1","Radio Tornagaleones 105.3","Chile","slug-rewrite","old=radio-tornagaleones-1053-1 → new=radio-tornagaleones-105-3","radio-tornagaleones-105-3","en|es"
"radio-swiss-jazz-8","Radio Swiss Jazz","Switzerland","slug-rewrite","old=radio-swiss-jazz-8 → new=radio-swiss-jazz","radio-swiss-jazz","en|de|fr|it"
"rdio-timea","Rádio Timea","Slovenia","slug-rewrite","old=rdio-timea → new=radio-timea","radio-timea","en|sl"
"rdio-topolany","Rádio Topolčany","Slovakia","slug-rewrite","old=rdio-topolany → new=radio-topolcany","radio-topolcany","en|sk"
"radio-tavor-1","Radio Tavor","Serbia","slug-rewrite+mark-noindex","old=radio-tavor-1 → new=radio-tavor-1 ; junk:duplicate-of:radio-tavor","radio-tavor-1","en|sr"
"rdio-trianon-740-am","Rádio Trianon 740 AM","Brazil","slug-rewrite","old=rdio-trianon-740-am → new=radio-trianon-740-am","radio-trianon-740-am","en|pt"
"radio-tmk-2","Radio TMK","Kazakhstan","slug-rewrite+mark-noindex","old=radio-tmk-2 → new=radio-tmk-2 ; junk:duplicate-of:radio-tmk","radio-tmk-2","en|ru"
"radio-teddy-sdwest","Radio TEDDY Südwest","Germany","slug-rewrite","old=radio-teddy-sdwest → new=radio-teddy-sudwest","radio-teddy-sudwest","en|de|tr"
"rdio-transamrica-1001-fm","Rádio Transamérica 100.1 FM","Brazil","slug-rewrite","old=rdio-transamrica-1001-fm → new=radio-transamerica-100-1-fm","radio-transamerica-100-1-fm","en|pt"
"radio-the-club-mallorca-920-fm","Radio THE CLUB - Mallorca 92.0 FM","Spain","slug-rewrite","old=radio-the-club-mallorca-920-fm → new=radio-the-club-mallorca-92-0-fm","radio-the-club-mallorca-92-0-fm","en|es|ca"
